tab,scope,kind,group,key,target,param,label,minimum,maximum,step,neutral,available,section,tooltip
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Recon:GeneralNPC_Neutral_WeaponPistol:[3]:[1],,,NPC equipment / Neutrals / Recon / Pistol / Master / Easy + Medium + Hard + Stalker / Neutral_WeaponPistol / [3] / UDP Compact relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: GunUDP_HG. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Recon:GeneralNPC_Neutral_WeaponPistol:[3]:[2],,,NPC equipment / Neutrals / Recon / Pistol / Master / Easy + Medium + Hard + Stalker / Neutral_WeaponPistol / [3] / M10 Gordon relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: GunM10_HG. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Recon:GeneralNPC_Neutral_WeaponPistol:[3]:[3],,,NPC equipment / Neutrals / Recon / Pistol / Master / Easy + Medium + Hard + Stalker / Neutral_WeaponPistol / [3] / APSB relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: GunAPB_HG. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Recon:GeneralNPC_Neutral_WeaponPistol:[3]:[4],,,NPC equipment / Neutrals / Recon / Pistol / Master / Easy + Medium + Hard + Stalker / Neutral_WeaponPistol / [3] / Kora-1911 relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: GunKora_HG. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Sniper:GeneralNPC_Neutral_Sniper_ItemGenerator:[10]:[0],,,NPC equipment / Neutrals / Sniper / Body armor / Experienced / Easy + Medium + Hard + Stalker / [10] / OZK Explorer's Suit relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: Nasos_Neutral_Armor. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Sniper:GeneralNPC_Neutral_Sniper_ItemGenerator:[10]:[1],,,NPC equipment / Neutrals / Sniper / Body armor / Experienced / Easy + Medium + Hard + Stalker / [10] / Sunrise Suit relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: Zorya_Neutral_Armor. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Sniper:GeneralNPC_Neutral_Sniper_ItemGenerator:[11]:[0],,,NPC equipment / Neutrals / Sniper / Body armor / Veteran / Easy + Medium + Hard + Stalker / [11] / SEVA Suit relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: SEVA_Neutral_Armor. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Sniper:GeneralNPC_Neutral_Sniper_ItemGenerator:[11]:[1],,,NPC equipment / Neutrals / Sniper / Body armor / Veteran / Easy + Medium + Hard + Stalker / [11] / NPC_Cloak_Heavy_Neutral_Armor relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: NPC_Cloak_Heavy_Neutral_Armor. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Sniper:GeneralNPC_Neutral_Sniper_ItemGenerator:[12]:[0],,,NPC equipment / Neutrals / Sniper / Body armor / Master / Easy + Medium + Hard + Stalker / [12] / Exoskeleton relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: Exoskeleton_Neutral_Armor. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Sniper:GeneralNPC_Neutral_Sniper_ItemGenerator:[12]:[1],,,NPC equipment / Neutrals / Sniper / Body armor / Master / Easy + Medium + Hard + Stalker / [12] / SEVA Suit relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: SEVA_Neutral_Armor. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Sniper:GeneralNPC_Neutral_Sniper_ItemGenerator:[12]:[2],,,NPC equipment / Neutrals / Sniper / Body armor / Master / Easy + Medium + Hard + Stalker / [12] / NPC_Cloak_Heavy_Neutral_Armor relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: NPC_Cloak_Heavy_Neutral_Armor. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Sniper:GeneralNPC_Neutral_Sniper_ItemGenerator:[1]:[0],,,NPC equipment / Neutrals / Sniper / Primary weapon / Experienced / Easy + Medium + Hard / [1] / AKM-74S relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: GunAK74_ST. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Sniper:GeneralNPC_Neutral_Sniper_ItemGenerator:[1]:[1],,,NPC equipment / Neutrals / Sniper / Primary weapon / Experienced / Easy + Medium + Hard / [1] / AR416 relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: GunM16_ST. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Sniper:GeneralNPC_Neutral_Sniper_ItemGenerator:[1]:[2],,,NPC equipment / Neutrals / Sniper / Primary weapon / Experienced / Easy + Medium + Hard / [1] / Fora-221 relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: GunFora_ST. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Sniper:GeneralNPC_Neutral_Sniper_ItemGenerator:[1]:[3],,,NPC equipment / Neutrals / Sniper / Primary weapon / Experienced / Easy + Medium + Hard / [1] / VS Vintar relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: GunGvintar_ST. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Sniper:GeneralNPC_Neutral_Sniper_ItemGenerator:[1]:[4],,,NPC equipment / Neutrals / Sniper / Primary weapon / Experienced / Easy + Medium + Hard / [1] / SVDM-2 relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: GunSVDM_SP. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Sniper:GeneralNPC_Neutral_Sniper_ItemGenerator:[1]:[5],,,NPC equipment / Neutrals / Sniper / Primary weapon / Experienced / Easy + Medium + Hard / [1] / Three-Line Rifle relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: GunThreeLine_SP. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Sniper:GeneralNPC_Neutral_Sniper_ItemGenerator:[1]:[6],,,NPC equipment / Neutrals / Sniper / Primary weapon / Experienced / Easy + Medium + Hard / [1] / SKP relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: GunSKP_DMR. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Sniper:GeneralNPC_Neutral_Sniper_ItemGenerator:[2]:[0],,,NPC equipment / Neutrals / Sniper / Primary weapon / Veteran / Easy + Medium + Hard / [2] / SVDM-2 relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: GunSVDM_SP. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Sniper:GeneralNPC_Neutral_Sniper_ItemGenerator:[2]:[1],,,NPC equipment / Neutrals / Sniper / Primary weapon / Veteran / Easy + Medium + Hard / [2] / SKP relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: GunSKP_DMR. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Sniper:GeneralNPC_Neutral_Sniper_ItemGenerator:[3]:[0],,,NPC equipment / Neutrals / Sniper / Primary weapon / Master / Easy + Medium + Hard / [3] / SVDM-2 relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: GunSVDM_SP. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Sniper:GeneralNPC_Neutral_Sniper_ItemGenerator:[3]:[1],,,NPC equipment / Neutrals / Sniper / Primary weapon / Master / Easy + Medium + Hard / [3] / SKP relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: GunSKP_DMR. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Sniper:GeneralNPC_Neutral_Sniper_ItemGenerator:[3]:[2],,,NPC equipment / Neutrals / Sniper / Primary weapon / Master / Easy + Medium + Hard / [3] / GP3A relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: GunGP3A_DMR. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Sniper:GeneralNPC_Neutral_Sniper_ItemGenerator:[5]:[0],,,NPC equipment / Neutrals / Sniper / Primary weapon / Experienced / Stalker / [5] / AKM-74S relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: GunAK74_ST. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Sniper:GeneralNPC_Neutral_Sniper_ItemGenerator:[5]:[1],,,NPC equipment / Neutrals / Sniper / Primary weapon / Experienced / Stalker / [5] / AR416 relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: GunM16_ST. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Sniper:GeneralNPC_Neutral_Sniper_ItemGenerator:[5]:[2],,,NPC equipment / Neutrals / Sniper / Primary weapon / Experienced / Stalker / [5] / Fora-221 relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: GunFora_ST. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Sniper:GeneralNPC_Neutral_Sniper_ItemGenerator:[5]:[3],,,NPC equipment / Neutrals / Sniper / Primary weapon / Experienced / Stalker / [5] / VS Vintar relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: GunGvintar_ST. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Sniper:GeneralNPC_Neutral_Sniper_ItemGenerator:[5]:[4],,,NPC equipment / Neutrals / Sniper / Primary weapon / Experienced / Stalker / [5] / SVDM-2 relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: GunSVDM_SP. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Sniper:GeneralNPC_Neutral_Sniper_ItemGenerator:[5]:[5],,,NPC equipment / Neutrals / Sniper / Primary weapon / Experienced / Stalker / [5] / Three-Line Rifle relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: GunThreeLine_SP. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Sniper:GeneralNPC_Neutral_Sniper_ItemGenerator:[6]:[0],,,NPC equipment / Neutrals / Sniper / Primary weapon / Veteran / Stalker / [6] / SVDM-2 relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: GunSVDM_SP. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Sniper:GeneralNPC_Neutral_Sniper_ItemGenerator:[6]:[1],,,NPC equipment / Neutrals / Sniper / Primary weapon / Veteran / Stalker / [6] / SKP relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: GunSKP_DMR. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Sniper:GeneralNPC_Neutral_Sniper_ItemGenerator:[7]:[0],,,NPC equipment / Neutrals / Sniper / Primary weapon / Master / Stalker / [7] / SVDM-2 relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: GunSVDM_SP. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Sniper:GeneralNPC_Neutral_Sniper_ItemGenerator:[7]:[1],,,NPC equipment / Neutrals / Sniper / Primary weapon / Master / Stalker / [7] / SKP relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: GunSKP_DMR. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Sniper:GeneralNPC_Neutral_Sniper_ItemGenerator:[7]:[2],,,NPC equipment / Neutrals / Sniper / Primary weapon / Master / Stalker / [7] / GP3A relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: GunGP3A_DMR. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Sniper:GeneralNPC_Neutral_Sniper_ItemGenerator:[9]:[0],,,NPC equipment / Neutrals / Sniper / Body armor / Newbie / Easy + Medium + Hard + Stalker / [9] / Leather Jacket relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: Jemmy_Neutral_Armor. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Sniper:GeneralNPC_Neutral_Sniper_ItemGenerator:[9]:[1],,,NPC equipment / Neutrals / Sniper / Body armor / Newbie / Easy + Medium + Hard + Stalker / [9] / Debut Suit relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: Newbee_Neutral_Armor. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Sniper:GeneralNPC_Neutral_Sniper_ItemGenerator:[9]:[2],,,NPC equipment / Neutrals / Sniper / Body armor / Newbie / Easy + Medium + Hard + Stalker / [9] / NPC_Sel_Neutral_Armor relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: NPC_Sel_Neutral_Armor. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Sniper:GeneralNPC_Neutral_WeaponPistol:[1]:[0],,,NPC equipment / Neutrals / Sniper / Pistol / Experienced / Easy + Medium + Hard + Stalker / Neutral_WeaponPistol / [1] / PTM relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: GunPM_HG. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Sniper:GeneralNPC_Neutral_WeaponPistol:[1]:[1],,,NPC equipment / Neutrals / Sniper / Pistol / Experienced / Easy + Medium + Hard + Stalker / Neutral_WeaponPistol / [1] / UDP Compact relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: GunUDP_HG. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Sniper:GeneralNPC_Neutral_WeaponPistol:[1]:[2],,,NPC equipment / Neutrals / Sniper / Pistol / Experienced / Easy + Medium + Hard + Stalker / Neutral_WeaponPistol / [1] / M10 Gordon relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: GunM10_HG. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
World,optional editor,slider,sliders,npc_equipment:GeneralNPC_Neutral_Sniper:GeneralNPC_Neutral_WeaponPistol:[1]:[3],,,NPC equipment / Neutrals / Sniper / Pistol / Experienced / Easy + Medium + Hard + Stalker / Neutral_WeaponPistol / [1] / Kora-1911 relative weight (%),0,400,,100,True,NPC equipment editor,"Item identifier: GunKora_HG. 100% inherits global gear quality; 0% disables this choice if another final choice remains. Weights are relative, not drop chances. Scaling every choice equally keeps the same ratios. Only existing candidates are editable; lower-rank variety additions keep their global settings. Ordinary faction/role profiles, including their use as generic enemies in missions. Rank means player progression; shared rank groups stay together. Existing NPC inventories may not refresh. New generator loading and gameplay effects are not play-tested yet."
